trip_id,route_id,service_id,trip_headsign,direction_id
124723,MB,choctubreinvs_22_02.pex,Basauri,1
124724,MB,choctubreinvs_22_02.pex,Kabiezes,0
124725,MB,choctubreinvs_22_02.pex,Basauri,1
124726,MB,choctubreinvs_22_02.pex,Kabiezes,0
124727,MB,choctubreinvs_22_02.pex,Basauri,1
124728,MB,choctubreinvs_22_02.pex,Kabiezes,0
124729,MB,choctubreinvs_22_02.pex,Basauri,1
124730,MB,choctubreinvs_22_02.pex,Kabiezes,0
124731,MB,choctubreinvs_22_02.pex,Etxebarri,1
124732,MB,choctubreinvs_22_02.pex,Ibarbengoa,0
124733,MB,choctubreinvs_22_02.pex,Etxebarri,1
124734,MB,choctubreinvs_22_02.pex,Ibarbengoa,0
124735,MB,choctubreinvs_22_02.pex,Etxebarri,1
124736,MB,choctubreinvs_22_02.pex,Ibarbengoa,0
124737,MB,choctubreinvs_22_02.pex,Etxebarri,1
124738,MB,choctubreinvs_22_02.pex,Ibarbengoa,0
124739,MB,choctubreinvs_22_02.pex,Plentzia,0
124740,MB,choctubreinvs_22_02.pex,Etxebarri,1
124789,MB,choctubreinvs_22_02.pex,Etxebarri,1
124790,MB,choctubreinvs_22_02.pex,Ibarbengoa,0
124791,MB,choctubreinvs_22_02.pex,Etxebarri,1
124792,MB,choctubreinvs_22_02.pex,Ibarbengoa,0
124793,MB,choctubreinvs_22_02.pex,Etxebarri,1
124794,MB,choctubreinvs_22_02.pex,Sopela,0
124795,MB,choctubreinvs_22_02.pex,Plentzia,0
124796,MB,choctubreinvs_22_02.pex,Etxebarri,1
124797,MB,choctubreinvs_22_02.pex,Plentzia,0
124798,MB,choctubreinvs_22_02.pex,Etxebarri,1
124799,MB,choctubreinvs_22_02.pex,Plentzia,0
124800,MB,choctubreinvs_22_02.pex,Etxebarri,1
124801,MB,choctubreinvs_22_02.pex,Etxebarri,1
124802,MB,choctubreinvs_22_02.pex,Larrabasterra,0
124803,MB,choctubreinvs_22_02.pex,Etxebarri,1
124804,MB,choctubreinvs_22_02.pex,Larrabasterra,0
124805,MB,choctubreinvs_22_02.pex,Etxebarri,1
124806,MB,choctubreinvs_22_02.pex,Larrabasterra,0
124807,MB,choctubreinvs_22_02.pex,Sopela,0
124808,MB,choctubreinvs_22_02.pex,Kabiezes,0
124809,MB,choctubreinvs_22_02.pex,Basauri,1
124810,MB,choctubreinvs_22_02.pex,Kabiezes,0
124811,MB,choctubreinvs_22_02.pex,Basauri,1
124812,MB,choctubreinvs_22_02.pex,Kabiezes,0
124813,MB,choctubreinvs_22_02.pex,Basauri,1
124814,MB,choctubreinvs_22_02.pex,Kabiezes,0
124815,MB,choctubreinvs_22_02.pex,Basauri,1
124816,MB,choctubreinvs_22_02.pex,Kabiezes,0
124817,MB,choctubreinvs_22_02.pex,Etxebarri,1
124818,MB,choctubreinvs_22_02.pex,Etxebarri,1
124819,MB,choctubreinvs_22_02.pex,Ibarbengoa,0
124820,MB,choctubreinvs_22_02.pex,Etxebarri,1
124821,MB,choctubreinvs_22_02.pex,Plentzia,0
124822,MB,choctubreinvs_22_02.pex,Etxebarri,1
124823,MB,choctubreinvs_22_02.pex,Plentzia,0
124824,MB,choctubreinvs_22_02.pex,Etxebarri,1
124825,MB,choctubreinvs_22_02.pex,Etxebarri,1
124826,MB,choctubreinvs_22_02.pex,Larrabasterra,0
124827,MB,choctubreinvs_22_02.pex,Etxebarri,1
124828,MB,choctubreinvs_22_02.pex,Larrabasterra,0
124829,MB,choctubreinvs_22_02.pex,Etxebarri,1
124830,MB,choctubreinvs_22_02.pex,Larrabasterra,0
124831,MB,choctubreinvs_22_02.pex,Etxebarri,1
124832,MB,choctubreinvs_22_02.pex,Etxebarri,1
124833,MB,choctubreinvs_22_02.pex,Larrabasterra,0
124834,MB,choctubreinvs_22_02.pex,Etxebarri,1
124835,MB,choctubreinvs_22_02.pex,Larrabasterra,0
124836,MB,choctubreinvs_22_02.pex,Sopela,0
124837,MB,choctubreinvs_22_02.pex,Etxebarri,1
124838,MB,choctubreinvs_22_02.pex,Etxebarri,1
124839,MB,choctubreinvs_22_02.pex,Ibarbengoa,0
124840,MB,choctubreinvs_22_02.pex,Etxebarri,1
124841,MB,choctubreinvs_22_02.pex,Ibarbengoa,0
124842,MB,choctubreinvs_22_02.pex,Sopela,0
124843,MB,choctubreinvs_22_02.pex,Plentzia,0
124844,MB,choctubreinvs_22_02.pex,Etxebarri,1
124845,MB,choctubreinvs_22_02.pex,Plentzia,0
124846,MB,choctubreinvs_22_02.pex,Etxebarri,1
124847,MB,choctubreinvs_22_02.pex,Etxebarri,1
124848,MB,choctubreinvs_22_02.pex,Ibarbengoa,0
124849,MB,choctubreinvs_22_02.pex,Etxebarri,1
124850,MB,choctubreinvs_22_02.pex,Ibarbengoa,0
124851,MB,choctubreinvs_22_02.pex,Etxebarri,1
124852,MB,choctubreinvs_22_02.pex,Plentzia,0
124853,MB,choctubreinvs_22_02.pex,Etxebarri,1
124854,MB,choctubreinvs_22_02.pex,Plentzia,0
124855,MB,choctubreinvs_22_02.pex,Etxebarri,1
124856,MB,choctubreinvs_22_02.pex,Plentzia,0
124857,MB,choctubreinvs_22_02.pex,Etxebarri,1
124860,MB,choctubreinvs_22_02.pex,Kabiezes,0
124861,MB,choctubreinvs_22_02.pex,Basauri,1
124862,MB,choctubreinvs_22_02.pex,Kabiezes,0
124863,MB,choctubreinvs_22_02.pex,Basauri,1
124864,MB,choctubreinvs_22_02.pex,Kabiezes,0
124865,MB,choctubreinvs_22_02.pex,Basauri,1
124866,MB,choctubreinvs_22_02.pex,Kabiezes,0
124867,MB,choctubreinvs_22_02.pex,Basauri,1
124868,MB,choctubreinvs_22_02.pex,Kabiezes,0
124869,MB,choctubreinvs_22_02.pex,Basauri,1
124741,MB,choctubreinvs_22_02.pex,Plentzia,0
124742,MB,choctubreinvs_22_02.pex,Etxebarri,1
124743,MB,choctubreinvs_22_02.pex,Plentzia,0
124744,MB,choctubreinvs_22_02.pex,Etxebarri,1
124745,MB,choctubreinvs_22_02.pex,Plentzia,0
124746,MB,choctubreinvs_22_02.pex,Etxebarri,1
124747,MB,choctubreinvs_22_02.pex,Plentzia,0
124748,MB,choctubreinvs_22_02.pex,Etxebarri,1
124749,MB,choctubreinvs_22_02.pex,Kabiezes,0
124750,MB,choctubreinvs_22_02.pex,Basauri,1
124751,MB,choctubreinvs_22_02.pex,Kabiezes,0
124752,MB,choctubreinvs_22_02.pex,Basauri,1
124753,MB,choctubreinvs_22_02.pex,Kabiezes,0
124754,MB,choctubreinvs_22_02.pex,Basauri,1
124755,MB,choctubreinvs_22_02.pex,Kabiezes,0
124756,MB,choctubreinvs_22_02.pex,Basauri,1
124757,MB,choctubreinvs_22_02.pex,Kabiezes,0
124758,MB,choctubreinvs_22_02.pex,Basauri,1
124759,MB,choctubreinvs_22_02.pex,Kabiezes,0
124760,MB,choctubreinvs_22_02.pex,Basauri,1
124761,MB,choctubreinvs_22_02.pex,Kabiezes,0
124762,MB,choctubreinvs_22_02.pex,Basauri,1
124763,MB,choctubreinvs_22_02.pex,Kabiezes,0
124764,MB,choctubreinvs_22_02.pex,Basauri,1
124765,MB,choctubreinvs_22_02.pex,Kabiezes,0
124766,MB,choctubreinvs_22_02.pex,Basauri,1
124767,MB,choctubreinvs_22_02.pex,Etxebarri,1
124768,MB,choctubreinvs_22_02.pex,Ibarbengoa,0
124769,MB,choctubreinvs_22_02.pex,Basauri,1
124770,MB,choctubreinvs_22_02.pex,Kabiezes,0
124771,MB,choctubreinvs_22_02.pex,Basauri,1
124772,MB,choctubreinvs_22_02.pex,Kabiezes,0
124773,MB,choctubreinvs_22_02.pex,Basauri,1
124774,MB,choctubreinvs_22_02.pex,Kabiezes,0
124775,MB,choctubreinvs_22_02.pex,Basauri,1
124776,MB,choctubreinvs_22_02.pex,Kabiezes,0
124777,MB,choctubreinvs_22_02.pex,Basauri,1
124778,MB,choctubreinvs_22_02.pex,Kabiezes,0
124779,MB,choctubreinvs_22_02.pex,Basauri,1
124780,MB,choctubreinvs_22_02.pex,Kabiezes,0
124781,MB,choctubreinvs_22_02.pex,Basauri,1
124782,MB,choctubreinvs_22_02.pex,Kabiezes,0
124783,MB,choctubreinvs_22_02.pex,Basauri,1
124784,MB,choctubreinvs_22_02.pex,Kabiezes,0
124785,MB,choctubreinvs_22_02.pex,Basauri,1
124786,MB,choctubreinvs_22_02.pex,Kabiezes,0
124787,MB,choctubreinvs_22_02.pex,Basauri,1
124788,MB,choctubreinvs_22_02.pex,Kabiezes,0
124874,MB,choctubreinvs_22_02.pex,Kabiezes,0
124875,MB,choctubreinvs_22_02.pex,Basauri,1
124877,MB,choctubreinvs_22_02.pex,Etxebarri,1
124879,MB,choctubreinvs_22_02.pex,Kabiezes,0
124880,MB,choctubreinvs_22_02.pex,Basauri,1
124881,MB,choctubreinvs_22_02.pex,Kabiezes,0
124882,MB,choctubreinvs_22_02.pex,Basauri,1
124883,MB,choctubreinvs_22_02.pex,Kabiezes,0
124884,MB,choctubreinvs_22_02.pex,Basauri,1
124885,MB,choctubreinvs_22_02.pex,Kabiezes,0
124886,MB,choctubreinvs_22_02.pex,Basauri,1
124887,MB,choctubreinvs_22_02.pex,Kabiezes,0
124888,MB,choctubreinvs_22_02.pex,Basauri,1
124889,MB,choctubreinvs_22_02.pex,Kabiezes,0
124890,MB,choctubreinvs_22_02.pex,Basauri,1
124891,MB,choctubreinvs_22_02.pex,Kabiezes,0
124892,MB,choctubreinvs_22_02.pex,Basauri,1
124893,MB,choctubreinvs_22_02.pex,Kabiezes,0
124894,MB,choctubreinvs_22_02.pex,Basauri,1
124895,MB,choctubreinvs_22_02.pex,Kabiezes,0
124896,MB,choctubreinvs_22_02.pex,Basauri,1
124897,MB,choctubreinvs_22_02.pex,Kabiezes,0
124870,MB,choctubreinvs_22_02.pex,Kabiezes,0
124898,MB,choctubreinvs_22_02.pex,Basauri,1
124899,MB,choctubreinvs_22_02.pex,Kabiezes,0
124900,MB,choctubreinvs_22_02.pex,Basauri,1
124901,MB,choctubreinvs_22_02.pex,Kabiezes,0
124902,MB,choctubreinvs_22_02.pex,Basauri,1
124903,MB,choctubreinvs_22_02.pex,Kabiezes,0
124904,MB,choctubreinvs_22_02.pex,Basauri,1
124905,MB,choctubreinvs_22_02.pex,Kabiezes,0
124906,MB,choctubreinvs_22_02.pex,Basauri,1
124907,MB,choctubreinvs_22_02.pex,Etxebarri,1
124909,MB,choctubreinvs_22_02.pex,Plentzia,0
124910,MB,choctubreinvs_22_02.pex,Basauri,1
124911,MB,choctubreinvs_22_02.pex,Kabiezes,0
124912,MB,choctubreinvs_22_02.pex,Basauri,1
124913,MB,choctubreinvs_22_02.pex,Kabiezes,0
124914,MB,choctubreinvs_22_02.pex,Basauri,1
124915,MB,choctubreinvs_22_02.pex,Kabiezes,0
124916,MB,choctubreinvs_22_02.pex,Basauri,1
124917,MB,choctubreinvs_22_02.pex,Kabiezes,0
124918,MB,choctubreinvs_22_02.pex,Basauri,1
124920,MB,choctubreinvs_22_02.pex,Etxebarri,1
124921,MB,choctubreinvs_22_02.pex,Plentzia,0
124922,MB,choctubreinvs_22_02.pex,Etxebarri,1
124923,MB,choctubreinvs_22_02.pex,Plentzia,0
124924,MB,choctubreinvs_22_02.pex,Etxebarri,1
124925,MB,choctubreinvs_22_02.pex,Kabiezes,0
124871,MB,choctubreinvs_22_02.pex,Basauri,1
124927,MB,choctubreinvs_22_02.pex,Kabiezes,0
124928,MB,choctubreinvs_22_02.pex,Basauri,1
124929,MB,choctubreinvs_22_02.pex,Kabiezes,0
124930,MB,choctubreinvs_22_02.pex,Basauri,1
124931,MB,choctubreinvs_22_02.pex,Kabiezes,0
124932,MB,choctubreinvs_22_02.pex,Basauri,1
124933,MB,choctubreinvs_22_02.pex,Kabiezes,0
124934,MB,choctubreinvs_22_02.pex,Basauri,1
124935,MB,choctubreinvs_22_02.pex,Kabiezes,0
124936,MB,choctubreinvs_22_02.pex,Basauri,1
124937,MB,choctubreinvs_22_02.pex,Kabiezes,0
124938,MB,choctubreinvs_22_02.pex,Basauri,1
124939,MB,choctubreinvs_22_02.pex,Kabiezes,0
124940,MB,choctubreinvs_22_02.pex,Basauri,1
124941,MB,choctubreinvs_22_02.pex,Kabiezes,0
124942,MB,choctubreinvs_22_02.pex,Basauri,1
124943,MB,choctubreinvs_22_02.pex,Kabiezes,0
124944,MB,choctubreinvs_22_02.pex,Basauri,1
124945,MB,choctubreinvs_22_02.pex,Kabiezes,0
124946,MB,choctubreinvs_22_02.pex,Basauri,1
124947,MB,choctubreinvs_22_02.pex,Kabiezes,0
124948,MB,choctubreinvs_22_02.pex,Basauri,1
124949,MB,choctubreinvs_22_02.pex,Kabiezes,0
124950,MB,choctubreinvs_22_02.pex,Basauri,1
124951,MB,choctubreinvs_22_02.pex,Kabiezes,0
124952,MB,choctubreinvs_22_02.pex,Basauri,1
124953,MB,choctubreinvs_22_02.pex,Kabiezes,0
124954,MB,choctubreinvs_22_02.pex,Basauri,1
124955,MB,choctubreinvs_22_02.pex,Kabiezes,0
124957,MB,choctubreinvs_22_02.pex,Etxebarri,1
124958,MB,choctubreinvs_22_02.pex,Ibarbengoa,0
124959,MB,choctubreinvs_22_02.pex,Etxebarri,1
124960,MB,choctubreinvs_22_02.pex,Ibarbengoa,0
124961,MB,choctubreinvs_22_02.pex,Etxebarri,1
124962,MB,choctubreinvs_22_02.pex,Ibarbengoa,0
124963,MB,choctubreinvs_22_02.pex,Etxebarri,1
124964,MB,choctubreinvs_22_02.pex,Ibarbengoa,0
124965,MB,choctubreinvs_22_02.pex,Etxebarri,1
124966,MB,choctubreinvs_22_02.pex,Ibarbengoa,0
124968,MB,choctubreinvs_22_02.pex,Plentzia,0
124969,MB,choctubreinvs_22_02.pex,Etxebarri,1
124872,MB,choctubreinvs_22_02.pex,Kabiezes,0
124970,MB,choctubreinvs_22_02.pex,Plentzia,0
124971,MB,choctubreinvs_22_02.pex,Etxebarri,1
124972,MB,choctubreinvs_22_02.pex,Plentzia,0
124973,MB,choctubreinvs_22_02.pex,Etxebarri,1
124974,MB,choctubreinvs_22_02.pex,Plentzia,0
124975,MB,choctubreinvs_22_02.pex,Etxebarri,1
124976,MB,choctubreinvs_22_02.pex,Plentzia,0
124977,MB,choctubreinvs_22_02.pex,Etxebarri,1
124978,MB,choctubreinvs_22_02.pex,Plentzia,0
124979,MB,choctubreinvs_22_02.pex,Etxebarri,1
124980,MB,choctubreinvs_22_02.pex,Plentzia,0
124981,MB,choctubreinvs_22_02.pex,Etxebarri,1
124982,MB,choctubreinvs_22_02.pex,Plentzia,0
124983,MB,choctubreinvs_22_02.pex,Etxebarri,1
124984,MB,choctubreinvs_22_02.pex,Plentzia,0
124986,MB,choctubreinvs_22_02.pex,Etxebarri,1
124987,MB,choctubreinvs_22_02.pex,Ibarbengoa,0
124988,MB,choctubreinvs_22_02.pex,Etxebarri,1
124989,MB,choctubreinvs_22_02.pex,Ibarbengoa,0
124990,MB,choctubreinvs_22_02.pex,Etxebarri,1
124992,MB,choctubreinvs_22_02.pex,Plentzia,0
124993,MB,choctubreinvs_22_02.pex,Etxebarri,1
124994,MB,choctubreinvs_22_02.pex,Plentzia,0
124995,MB,choctubreinvs_22_02.pex,Etxebarri,1
124996,MB,choctubreinvs_22_02.pex,Plentzia,0
124997,MB,choctubreinvs_22_02.pex,Etxebarri,1
124873,MB,choctubreinvs_22_02.pex,Basauri,1
125000,MB,choctubreinvs_22_02.pex,Plentzia,0
125001,MB,choctubreinvs_22_02.pex,Etxebarri,1
125002,MB,choctubreinvs_22_02.pex,Plentzia,0
125003,MB,choctubreinvs_22_02.pex,Etxebarri,1
125005,MB,choctubreinvs_22_02.pex,Etxebarri,1
125006,MB,choctubreinvs_22_02.pex,Ibarbengoa,0
125007,MB,choctubreinvs_22_02.pex,Etxebarri,1
125008,MB,choctubreinvs_22_02.pex,Ibarbengoa,0
125010,MB,choctubreinvs_22_02.pex,Plentzia,0
125011,MB,choctubreinvs_22_02.pex,Etxebarri,1
125012,MB,choctubreinvs_22_02.pex,Plentzia,0
124998,MB,choctubreinvs_22_02.pex,Plentzia,0
125013,MB,choctubreinvs_22_02.pex,Etxebarri,1
125014,MB,choctubreinvs_22_02.pex,Plentzia,0
125015,MB,choctubreinvs_22_02.pex,Etxebarri,1
125016,MB,choctubreinvs_22_02.pex,Plentzia,0
125017,MB,choctubreinvs_22_02.pex,Etxebarri,1
125018,MB,choctubreinvs_22_02.pex,Plentzia,0
125019,MB,choctubreinvs_22_02.pex,Etxebarri,1
125020,MB,choctubreinvs_22_02.pex,Plentzia,0
125021,MB,festinvl_22_02.pex,Kabiezes,0
125022,MB,festinvl_22_02.pex,Basauri,1
125023,MB,festinvl_22_02.pex,Kabiezes,0
125024,MB,festinvl_22_02.pex,Basauri,1
125025,MB,festinvl_22_02.pex,Kabiezes,0
125026,MB,festinvl_22_02.pex,Basauri,1
125027,MB,festinvl_22_02.pex,Kabiezes,0
125028,MB,festinvl_22_02.pex,Basauri,1
125029,MB,festinvl_22_02.pex,Kabiezes,0
125030,MB,festinvl_22_02.pex,Basauri,1
125031,MB,festinvl_22_02.pex,Kabiezes,0
125032,MB,festinvl_22_02.pex,Basauri,1
125033,MB,festinvl_22_02.pex,Kabiezes,0
125034,MB,festinvl_22_02.pex,Basauri,1
125035,MB,festinvl_22_02.pex,Kabiezes,0
125036,MB,festinvl_22_02.pex,Basauri,1
125037,MB,festinvl_22_02.pex,Kabiezes,0
125038,MB,festinvl_22_02.pex,Etxebarri,1
125039,MB,festinvl_22_02.pex,Etxebarri,1
125040,MB,festinvl_22_02.pex,Ibarbengoa,0
125041,MB,festinvl_22_02.pex,Etxebarri,1
124999,MB,choctubreinvs_22_02.pex,Etxebarri,1
125042,MB,festinvl_22_02.pex,Ibarbengoa,0
125043,MB,festinvl_22_02.pex,Etxebarri,1
125044,MB,festinvl_22_02.pex,Plentzia,0
125045,MB,festinvl_22_02.pex,Etxebarri,1
125046,MB,festinvl_22_02.pex,Plentzia,0
125047,MB,festinvl_22_02.pex,Etxebarri,1
125048,MB,festinvl_22_02.pex,Plentzia,0
125049,MB,festinvl_22_02.pex,Etxebarri,1
125050,MB,festinvl_22_02.pex,Ibarbengoa,0
125051,MB,festinvl_22_02.pex,Etxebarri,1
125052,MB,festinvl_22_02.pex,Sopela,0
125053,MB,festinvl_22_02.pex,Plentzia,0
125054,MB,festinvl_22_02.pex,Etxebarri,1
125055,MB,festinvl_22_02.pex,Plentzia,0
125056,MB,festinvl_22_02.pex,Etxebarri,1
125057,MB,festinvl_22_02.pex,Etxebarri,1
125058,MB,festinvl_22_02.pex,Ibarbengoa,0
125059,MB,festinvl_22_02.pex,Sopela,0
125060,MB,festinvl_22_02.pex,Plentzia,0
125061,MB,festinvl_22_02.pex,Etxebarri,1
125062,MB,festinvl_22_02.pex,Plentzia,0
125063,MB,festinvl_22_02.pex,Etxebarri,1
125064,MB,festinvl_22_02.pex,Plentzia,0
125065,MB,festinvl_22_02.pex,Etxebarri,1
125066,MB,festinvl_22_02.pex,Basauri,1
125067,MB,festinvl_22_02.pex,Kabiezes,0
125068,MB,festinvl_22_02.pex,Basauri,1
125069,MB,festinvl_22_02.pex,Kabiezes,0
125070,MB,festinvl_22_02.pex,Basauri,1
125071,MB,festinvl_22_02.pex,Kabiezes,0
125072,MB,festinvl_22_02.pex,Basauri,1
125073,MB,festinvl_22_02.pex,Kabiezes,0
125074,MB,festinvl_22_02.pex,Basauri,1
125075,MB,festinvl_22_02.pex,Kabiezes,0
125076,MB,festinvl_22_02.pex,Basauri,1
125077,MB,festinvl_22_02.pex,Kabiezes,0
125078,MB,festinvl_22_02.pex,Basauri,1
125079,MB,festinvl_22_02.pex,Kabiezes,0
125080,MB,festinvl_22_02.pex,Basauri,1
125081,MB,festinvl_22_02.pex,Kabiezes,0
125082,MB,festinvl_22_02.pex,Basauri,1
125083,MB,festinvl_22_02.pex,Kabiezes,0
125084,MB,festinvl_22_02.pex,Basauri,1
125085,MB,festinvl_22_02.pex,Kabiezes,0
125086,MB,festinvl_22_02.pex,Basauri,1
125087,MB,festinvl_22_02.pex,Kabiezes,0
125088,MB,festinvl_22_02.pex,Basauri,1
125089,MB,festinvl_22_02.pex,Kabiezes,0
125090,MB,festinvl_22_02.pex,Basauri,1
125091,MB,festinvl_22_02.pex,Kabiezes,0
125092,MB,festinvl_22_02.pex,Basauri,1
125093,MB,festinvl_22_02.pex,Kabiezes,0
125094,MB,festinvl_22_02.pex,Basauri,1
125095,MB,festinvl_22_02.pex,Kabiezes,0
125096,MB,festinvl_22_02.pex,Basauri,1
125097,MB,festinvl_22_02.pex,Kabiezes,0
125098,MB,festinvl_22_02.pex,Basauri,1
125099,MB,festinvl_22_02.pex,Kabiezes,0
125100,MB,festinvl_22_02.pex,Basauri,1
125101,MB,festinvl_22_02.pex,Kabiezes,0
125102,MB,festinvl_22_02.pex,Etxebarri,1
125103,MB,festinvl_22_02.pex,Etxebarri,1
125104,MB,festinvl_22_02.pex,Ibarbengoa,0
125105,MB,festinvl_22_02.pex,Etxebarri,1
125106,MB,festinvl_22_02.pex,Ibarbengoa,0
125107,MB,festinvl_22_02.pex,Etxebarri,1
125108,MB,festinvl_22_02.pex,Ibarbengoa,0
125109,MB,festinvl_22_02.pex,Etxebarri,1
125110,MB,festinvl_22_02.pex,Ibarbengoa,0
125111,MB,festinvl_22_02.pex,Etxebarri,1
125112,MB,festinvl_22_02.pex,Plentzia,0
125113,MB,festinvl_22_02.pex,Etxebarri,1
125114,MB,festinvl_22_02.pex,Plentzia,0
125115,MB,festinvl_22_02.pex,Etxebarri,1
125116,MB,festinvl_22_02.pex,Plentzia,0
125117,MB,festinvl_22_02.pex,Etxebarri,1
125118,MB,festinvl_22_02.pex,Plentzia,0
125119,MB,festinvl_22_02.pex,Etxebarri,1
125120,MB,festinvl_22_02.pex,Plentzia,0
125121,MB,festinvl_22_02.pex,Etxebarri,1
125122,MB,festinvl_22_02.pex,Basauri,1
125123,MB,festinvl_22_02.pex,Plentzia,0
125124,MB,festinvl_22_02.pex,Etxebarri,1
125125,MB,festinvl_22_02.pex,Ibarbengoa,0
125126,MB,festinvl_22_02.pex,Etxebarri,1
125127,MB,festinvl_22_02.pex,Ibarbengoa,0
125128,MB,festinvl_22_02.pex,Etxebarri,1
125129,MB,festinvl_22_02.pex,Ibarbengoa,0
125130,MB,festinvl_22_02.pex,Etxebarri,1
125131,MB,festinvl_22_02.pex,Ibarbengoa,0
125132,MB,festinvl_22_02.pex,Plentzia,0
125133,MB,festinvl_22_02.pex,Etxebarri,1
125134,MB,festinvl_22_02.pex,Plentzia,0
125135,MB,festinvl_22_02.pex,Etxebarri,1
125136,MB,festinvl_22_02.pex,Plentzia,0
125137,MB,festinvl_22_02.pex,Etxebarri,1
125138,MB,festinvl_22_02.pex,Plentzia,0
125139,MB,festinvl_22_02.pex,Etxebarri,1
125140,MB,festinvl_22_02.pex,Plentzia,0
125141,MB,festinvl_22_02.pex,Etxebarri,1
125142,MB,festinvl_22_02.pex,Plentzia,0
125143,MB,festinvl_22_02.pex,Kabiezes,0
125144,MB,festinvl_22_02.pex,Basauri,1
125145,MB,festinvl_22_02.pex,Kabiezes,0
125146,MB,festinvl_22_02.pex,Basauri,1
125147,MB,festinvl_22_02.pex,Kabiezes,0
125148,MB,festinvl_22_02.pex,Basauri,1
125149,MB,festinvl_22_02.pex,Kabiezes,0
125150,MB,festinvl_22_02.pex,Basauri,1
125151,MB,festinvl_22_02.pex,Kabiezes,0
125152,MB,festinvl_22_02.pex,Basauri,1
125153,MB,festinvl_22_02.pex,Kabiezes,0
125154,MB,festinvl_22_02.pex,Basauri,1
125155,MB,festinvl_22_02.pex,Kabiezes,0
125156,MB,festinvl_22_02.pex,Basauri,1
125157,MB,festinvl_22_02.pex,Kabiezes,0
125158,MB,festinvl_22_02.pex,Basauri,1
125159,MB,festinvl_22_02.pex,Kabiezes,0
125160,MB,festinvl_22_02.pex,Basauri,1
125161,MB,festinvl_22_02.pex,Kabiezes,0
125162,MB,festinvl_22_02.pex,Basauri,1
125163,MB,festinvl_22_02.pex,Kabiezes,0
125164,MB,festinvl_22_02.pex,Basauri,1
125165,MB,festinvl_22_02.pex,Kabiezes,0
125166,MB,festinvl_22_02.pex,Basauri,1
125167,MB,festinvl_22_02.pex,Kabiezes,0
125168,MB,festinvl_22_02.pex,Basauri,1
125169,MB,festinvl_22_02.pex,Kabiezes,0
125170,MB,festinvl_22_02.pex,Basauri,1
125171,MB,festinvl_22_02.pex,Kabiezes,0
125172,MB,festinvl_22_02.pex,Basauri,1
125173,MB,festinvl_22_02.pex,Kabiezes,0
125174,MB,festinvl_22_02.pex,Basauri,1
125175,MB,festinvl_22_02.pex,Kabiezes,0
125176,MB,festinvl_22_02.pex,Basauri,1
125177,MB,festinvl_22_02.pex,Kabiezes,0
125178,MB,festinvl_22_02.pex,Basauri,1
125179,MB,festinvl_22_02.pex,Kabiezes,0
125180,MB,festinvl_22_02.pex,Basauri,1
125181,MB,festinvl_22_02.pex,Kabiezes,0
125182,MB,festinvl_22_02.pex,Basauri,1
125183,MB,festinvl_22_02.pex,Kabiezes,0
125184,MB,festinvl_22_02.pex,Basauri,1
125185,MB,festinvl_22_02.pex,Kabiezes,0
125186,MB,festinvl_22_02.pex,Basauri,1
125187,MB,festinvl_22_02.pex,Kabiezes,0
125188,MB,festinvl_22_02.pex,Basauri,1
125189,MB,festinvl_22_02.pex,Kabiezes,0
125190,MB,festinvl_22_02.pex,Basauri,1
125191,MB,festinvl_22_02.pex,Kabiezes,0
125192,MB,festinvl_22_02.pex,Basauri,1
125193,MB,festinvl_22_02.pex,Kabiezes,0
125194,MB,festinvl_22_02.pex,Basauri,1
125195,MB,festinvl_22_02.pex,Kabiezes,0
125196,MB,festinvl_22_02.pex,Basauri,1
125197,MB,festinvl_22_02.pex,Kabiezes,0
125198,MB,festinvl_22_02.pex,Basauri,1
125199,MB,festinvl_22_02.pex,Kabiezes,0
125200,MB,festinvl_22_02.pex,Basauri,1
125201,MB,festinvl_22_02.pex,Kabiezes,0
125202,MB,festinvl_22_02.pex,Basauri,1
125203,MB,festinvl_22_02.pex,Kabiezes,0
125204,MB,festinvl_22_02.pex,Basauri,1
125205,MB,festinvl_22_02.pex,Kabiezes,0
125206,MB,festinvl_22_02.pex,Basauri,1
125207,MB,festinvl_22_02.pex,Kabiezes,0
125208,MB,festinvl_22_02.pex,Basauri,1
125209,MB,festinvl_22_02.pex,Kabiezes,0
125210,MB,festinvl_22_02.pex,Basauri,1
125211,MB,festinvl_22_02.pex,Kabiezes,0
125212,MB,festinvl_22_02.pex,Basauri,1
125213,MB,festinvl_22_02.pex,Kabiezes,0
125214,MB,festinvl_22_02.pex,Basauri,1
125215,MB,festinvl_22_02.pex,Kabiezes,0
125216,MB,festinvl_22_02.pex,Basauri,1
125217,MB,festinvl_22_02.pex,Kabiezes,0
125218,MB,festinvl_22_02.pex,Basauri,1
125219,MB,festinvl_22_02.pex,Kabiezes,0
125220,MB,festinvl_22_02.pex,Basauri,1
125221,MB,festinvl_22_02.pex,Kabiezes,0
125222,MB,festinvl_22_02.pex,San Ignazio,0
125223,MB,festinvl_22_02.pex,Basauri,1
125224,MB,festinvl_22_02.pex,Kabiezes,0
125225,MB,festinvl_22_02.pex,Basauri,1
125226,MB,festinvl_22_02.pex,Kabiezes,0
125227,MB,festinvl_22_02.pex,Basauri,1
125228,MB,festinvl_22_02.pex,Kabiezes,0
125229,MB,festinvl_22_02.pex,Basauri,1
125230,MB,festinvl_22_02.pex,Kabiezes,0
125231,MB,festinvl_22_02.pex,Basauri,1
